year,month,fid,DN,_sum,_mean,_median,_stdev,_min,_max,_range,_minority,_majority,_variety,_variance
1998,04.csv,1,1,10452.99805,127.4755859,130.4465027,12.86832862,81.89499664,149.9649963,68.06999969,81.89499664,81.89499664,82,
1998,05.csv,1,1,13865.0669,169.0861817,174.6604996,18.26698925,110.3919983,192.6519928,82.25999451,110.3919983,110.3919983,82,
1998,06.csv,1,1,3315.621992,40.43441454,30.20400047,24.7585772,5.888999939,84.97499847,79.08599854,5.888999939,5.888999939,82,
1998,07.csv,1,1,27.3980002,0.334121954,0.048,0.928081469,0,6.695000172,6.695000172,0.003,0,47,
1998,08.csv,1,1,18.27399999,0.222853658,0,1.045903146,0,6.288000107,6.288000107,0.007,0,7,
1998,09.csv,1,1,2354.414002,28.71236588,25.26000023,17.92282109,0.730000019,85.27500153,84.54500151,0.730000019,0.730000019,82,
1999,01.csv,1,1,20673.42109,252.1148913,248.5045013,86.54687854,101.2160034,427.9590149,326.7430115,101.2160034,101.2160034,82,
1999,010.csv,1,1,3393.229006,41.38084153,40.89849854,16.25262195,8.046999931,66.72399902,58.67699909,8.046999931,8.046999931,82,
1999,011.csv,1,1,9250.903023,112.8158905,114.793499,15.79200501,61.96900177,142.4049988,80.43599701,61.96900177,61.96900177,82,
1999,012.csv,1,1,2500.742011,30.49685379,28.9574995,11.6188635,9.345000267,55.86100006,46.51599979,9.345000267,9.345000267,82,
1999,02.csv,1,1,27152.84195,331.1322189,337.2869873,77.21257604,154.6860046,437.6059875,282.9199829,154.6860046,154.6860046,82,
1999,03.csv,1,1,8608.132996,104.9772317,104.6224976,34.81615831,37.45399857,181.8639984,144.4099998,37.45399857,37.45399857,82,
1999,04.csv,1,1,6952.70203,84.78904915,81.79050064,34.7636863,26.68300056,153.2299957,126.5469952,26.68300056,26.68300056,82,
1999,05.csv,1,1,2201.887988,26.85229254,25.68700027,9.127404971,9.824999809,52.32799911,42.50299931,9.824999809,9.824999809,82,
1999,06.csv,1,1,736.4860009,8.981536596,7.689499855,4.556241392,1.860999942,16.32299995,14.46200001,1.860999942,1.860999942,82,
1999,07.csv,1,1,90.02300045,1.097841469,0,3.13124662,0,15.9289999,15.9289999,0.140000001,0,17,
1999,08.csv,1,1,360.8279991,4.400341453,3.119999886,4.942606019,0,31.32799911,31.32799911,0,0,82,
1999,09.csv,1,1,126.7420012,1.545634161,0.618999988,1.911794818,0,7.638000011,7.638000011,0.007,0,54,
2000,01.csv,1,1,27736.69595,338.2523897,347.3180084,94.70310191,160.7030029,511.8890076,351.1860046,160.7030029,160.7030029,82,
2000,010.csv,1,1,11026.51701,134.4697196,136.2574997,10.36274523,93.69499969,149.8659973,56.17099762,93.69499969,93.69499969,82,
2000,011.csv,1,1,3848.609013,46.93425625,46.30500031,12.31234738,14.55500031,70.25299835,55.69799805,14.55500031,14.55500031,82,
2000,012.csv,1,1,3786.679995,46.17902432,45.58300018,15.73003172,15.85400009,76.03299713,60.17899704,15.85400009,15.85400009,82,
2000,02.csv,1,1,30033.60493,366.2634748,383.2129974,48.40875346,228.8139954,425.0559998,196.2420044,228.8139954,228.8139954,82,
2000,03.csv,1,1,4594.838005,56.03460982,57.8125,8.953930676,37.92399979,72.1289978,34.20499802,37.92399979,37.92399979,82,
2000,04.csv,1,1,5158.551994,62.90917066,65.76250076,9.208952657,36.79999924,76.70600128,39.90600204,36.79999924,36.79999924,82,
2000,05.csv,1,1,8297.151001,101.1847683,102.2679977,22.57606969,54.79100037,157.473999,102.6829987,54.79100037,54.79100037,82,
2000,06.csv,1,1,1637.534001,19.96992685,17.2954998,8.325327034,8.046999931,40.81200027,32.76500034,8.046999931,8.046999931,82,
2000,07.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2000,08.csv,1,1,72.90100018,0.889036588,0.547999978,1.430724623,0,10.30200005,10.30200005,0.002,0,70,
2000,09.csv,1,1,3076.708998,37.52084144,40.02750015,14.64606753,7.597000122,58.86899948,51.27199936,7.597000122,7.597000122,82,
2001,01.csv,1,1,10226.90697,124.7183776,128.2464981,17.09074483,92.73799896,159.7120056,66.97400665,92.73799896,92.73799896,82,
2001,010.csv,1,1,2109.760987,25.72879253,24.85400009,7.552982991,10.84200001,42.74300003,31.90100002,10.84200001,10.84200001,82,
2001,011.csv,1,1,13709.72896,167.1918166,154.8314972,56.2764293,76.59500122,276.9110107,200.3160095,76.59500122,76.59500122,82,
2001,012.csv,1,1,22166.70216,270.3256361,274.0485077,56.10667159,167.1490021,359.4140015,192.2649994,167.1490021,167.1490021,82,
2001,02.csv,1,1,13475.16698,164.3313046,165.0709991,26.72770318,107.689003,209.5160065,101.8270035,107.689003,107.689003,82,
2001,03.csv,1,1,6099.492989,74.38406084,74.53250122,19.35517677,41.75,115.7630005,74.01300049,41.75,41.75,82,
2001,04.csv,1,1,10110.78896,123.3023044,122.9104996,35.76308609,61.16500092,206.1719971,145.0069962,61.16500092,61.16500092,82,
2001,05.csv,1,1,302.7029988,3.691499985,0,6.929086291,0,24.13100052,24.13100052,0.644999981,0,24,
2001,06.csv,1,1,236.1460001,2.87982927,2.79550004,0.580857392,1.784000039,3.743000031,1.958999991,1.784000039,2.553999901,81,
2001,07.csv,1,1,18.04800008,0.220097562,0.069999998,0.237389647,0,0.783999979,0.783999979,0.001,0,41,
2001,08.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2001,09.csv,1,1,956.9959984,11.67068291,11.06699991,2.935557757,5.879000187,19.78700066,13.90800047,5.879000187,5.879000187,82,
2002,01.csv,1,1,8763.524017,106.8722441,110.8355026,20.19390309,59.09899902,144.128006,85.02900696,59.09899902,59.09899902,82,
2002,010.csv,1,1,0.028999999,0.000353659,0,0.003182927,0,0.028999999,0.028999999,0.028999999,0,2,
2002,011.csv,1,1,10427.58901,127.1657197,113.848999,41.70694633,65.42199707,226.5,161.0780029,65.42199707,65.42199707,82,
2002,012.csv,1,1,25187.76813,307.167904,308.8569946,62.47040225,186.25,425.8800049,239.6300049,186.25,186.25,82,
2002,02.csv,1,1,8044.59203,98.10478085,101.5960007,15.21630993,50.74599838,116.6100006,65.86400223,50.74599838,50.74599838,82,
2002,03.csv,1,1,13527.07802,164.9643661,167.5154953,41.60787685,77.90899658,251.2720032,173.3630066,77.90899658,77.90899658,82,
2002,04.csv,1,1,3480.777998,42.44851217,40.42950058,19.92923237,12.10599995,79.46199799,67.35599804,12.10599995,12.10599995,82,
2002,05.csv,1,1,4366.321991,53.24782916,55.55799866,11.30757862,28.69799995,69.70800018,41.01000023,28.69799995,28.69799995,82,
2002,06.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2002,07.csv,1,1,44.29300049,0.540158543,0,2.416547699,0,17.26000023,17.26000023,0.437999994,0,8,
2002,08.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2002,09.csv,1,1,36.82499982,0.449085364,0,0.781047579,0,3.377000093,3.377000093,0.061000001,0,30,
2003,01.csv,1,1,3943.011995,48.08551214,46.4375,19.01862763,22.59399986,82.47000122,59.87600136,22.59399986,22.59399986,82,
2003,010.csv,1,1,136.0860003,1.65958537,1.46450001,1.164491483,0.237000003,4.598999977,4.361999974,0.237000003,0.465000004,80,
2003,011.csv,1,1,7013.473991,85.53017063,86.86849976,16.38726531,42.93000031,113.8460007,70.91600037,42.93000031,42.93000031,82,
2003,012.csv,1,1,23430.93591,285.7431209,289.2565002,72.18279796,137.5070038,415.7099915,278.2029877,137.5070038,137.5070038,82,
2003,02.csv,1,1,6097.910984,74.3647681,76.00950241,15.02866119,40.93799973,94.43800354,53.50000381,40.93799973,40.93799973,82,
2003,03.csv,1,1,7971.862026,97.21782959,103.9370003,21.19259953,47.63499832,137.6309967,89.99599838,47.63499832,47.63499832,82,
2003,04.csv,1,1,20334.19904,247.978037,252.5820007,66.01700501,124.4199982,407.5599976,283.1399994,124.4199982,124.4199982,82,
2003,05.csv,1,1,4753.184021,57.96565879,55.65699959,29.12168139,15.00399971,103.0080032,88.00400352,15.00399971,15.00399971,82,
2003,06.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2003,07.csv,1,1,67.18699946,0.819353652,0,2.593970723,0,15.95300007,15.95300007,0.006,0,15,
2003,08.csv,1,1,2144.485006,26.15225617,27.83250046,10.27629988,9.475000381,61.4980011,52.02300072,9.475000381,9.475000381,82,
2003,09.csv,1,1,152.8030003,1.863451224,0.0275,3.020545524,0,10.31900024,10.31900024,0.013,0,43,
2004,01.csv,1,1,8204.823025,100.0588174,101.1260033,17.02272836,62.73099899,133.1560059,70.42500687,62.73099899,62.73099899,82,
2004,010.csv,1,1,14242.86302,173.6934515,175.9589996,33.41780623,107.9919968,239.2230072,131.2310104,107.9919968,107.9919968,82,
2004,011.csv,1,1,7437.916996,90.70630483,91.3769989,8.54700959,63.16199875,106.1029968,42.94099808,63.16199875,63.16199875,82,
2004,012.csv,1,1,15297.95396,186.5604142,188.7034988,28.6506993,118.0149994,237.7050018,119.6900024,118.0149994,118.0149994,82,
2004,02.csv,1,1,17332.10799,211.3671706,210.1790009,38.19069913,119.7570038,270.4779968,150.720993,119.7570038,119.7570038,82,
2004,03.csv,1,1,3238.143011,39.48954892,38.78649902,6.597857428,26.04100037,53.91500092,27.87400055,26.04100037,26.04100037,82,
2004,04.csv,1,1,1087.012997,13.25625607,11.90799999,5.785007351,3.720000029,29.20100021,25.48100019,3.720000029,3.720000029,82,
2004,05.csv,1,1,1255.803007,15.31467082,9.58550024,13.86272846,2,49.20800018,47.20800018,2,2,82,
2004,06.csv,1,1,174.7399995,2.130975604,0,4.415154025,0,19.93400002,19.93400002,1.065000057,0,20,
2004,07.csv,1,1,42.6110006,0.519646349,0,1.38892935,0,6.701000214,6.701000214,0.004,0,17,
2004,08.csv,1,1,0.281999995,0.003439024,0,0.021820832,0,0.166999996,0.166999996,0.005,0,4,
2004,09.csv,1,1,719.3279979,8.772292658,9.442499638,1.75844137,2.236999989,11.06099987,8.823999882,2.236999989,2.236999989,82,
2005,01.csv,1,1,21305.28806,259.820586,276.4420013,57.41490962,129,359.3240051,230.3240051,129,129,82,
2005,010.csv,1,1,1664.075005,20.29359762,16.20300007,9.80204395,6.804999828,55.08100128,48.27600145,6.804999828,6.804999828,82,
2005,011.csv,1,1,5576.625988,68.007634,67.59149933,22.00855281,25.78300095,108.2360001,82.45299911,25.78300095,25.78300095,82,
2005,012.csv,1,1,35420.72394,431.960048,445.654007,99.10757219,241.9550018,622.3469849,380.391983,241.9550018,241.9550018,82,
2005,02.csv,1,1,10246.09,124.952317,129.2054977,24.22312705,67.12799835,159.2429962,92.11499786,67.12799835,67.12799835,82,
2005,03.csv,1,1,19971.25499,243.5518901,260.3164978,41.16120341,113.6589966,289.822998,176.1640015,113.6589966,113.6589966,82,
2005,04.csv,1,1,6080.137978,74.14802412,69.36049652,20.71621468,43.61199951,124.5830002,80.97100067,43.61199951,43.61199951,82,
2005,05.csv,1,1,11084.50296,135.1768654,132.0259933,57.36748581,44.81200027,248.9889984,204.1769981,44.81200027,44.81200027,82,
2005,06.csv,1,1,4200.877007,51.2302074,48.10099983,18.92906241,20.43700027,84.3730011,63.93600082,20.43700027,20.43700027,82,
2005,07.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2005,08.csv,1,1,84.26000044,1.027560981,0.650000006,1.347333756,0,8.503000259,8.503000259,0.004,0,68,
2005,09.csv,1,1,947.0709996,11.54964634,11.19749975,3.874306998,4.054999828,21.11899948,17.06399965,4.054999828,4.054999828,82,
2006,01.csv,1,1,18997.09602,231.6719027,222.2389984,70.41947255,125.9830017,375.3519897,249.368988,125.9830017,125.9830017,82,
2006,010.csv,1,1,1348.672999,16.4472317,15.53600025,5.433955975,7.402999878,37.74300003,30.34000015,7.402999878,7.402999878,82,
2006,011.csv,1,1,7838.933002,95.59674393,88.64649963,34.50773667,36.87799835,157.371994,120.4939957,36.87799835,36.87799835,82,
2006,012.csv,1,1,11652.487,142.1035,148.8125,20.03068289,94.52899933,172.9689941,78.43999481,94.52899933,94.52899933,82,
2006,02.csv,1,1,9444.539024,115.1773052,112.6889992,33.88932179,43.9109993,166.397995,122.4869957,43.9109993,43.9109993,82,
2006,03.csv,1,1,24515.96204,298.9751468,315.7345123,67.11740122,158.8350067,428.1640015,269.3289948,158.8350067,158.8350067,82,
2006,04.csv,1,1,24723.93311,301.5113793,311.9494934,53.84234031,170.6519928,418.4219971,247.7700043,170.6519928,170.6519928,82,
2006,05.csv,1,1,2910.128014,35.48936602,34.03249931,7.028775021,23.89800072,50.55599976,26.65799904,23.89800072,23.89800072,82,
2006,06.csv,1,1,69.24699951,0.844475604,0,1.400369891,0,4.890999794,4.890999794,0.002,0,33,
2006,07.csv,1,1,17.75500009,0.216524391,0,0.651601506,0,3.680000067,3.680000067,0.009,0,14,
2006,08.csv,1,1,0.310000002,0.003780488,0,0.034024391,0,0.310000002,0.310000002,0.310000002,0,2,
2006,09.csv,1,1,12.903,0.157353659,0,0.374848274,0,1.463999987,1.463999987,0.003,0,19,
2007,01.csv,1,1,3653.238999,44.55169511,48.07649994,13.63891039,11.48700047,72.27600098,60.78900051,11.48700047,11.48700047,82,
2007,010.csv,1,1,4048.268991,49.36913404,50.96700096,6.913151604,29.49699974,62.48199844,32.9849987,29.49699974,29.49699974,82,
2007,011.csv,1,1,2439.869999,29.75451218,30.16049957,2.013714485,25.82900047,34.29999924,8.470998764,25.82900047,25.82900047,82,
2007,012.csv,1,1,11552.84403,140.8883419,146.9305038,17.37438071,99.85700226,166.6320038,66.77500153,99.85700226,99.85700226,82,
2007,02.csv,1,1,21962.30098,267.8329388,280.0970001,49.58223426,143.0339966,323.8999939,180.8659973,143.0339966,143.0339966,82,
2007,03.csv,1,1,3564.503984,43.46956079,44.20149994,10.96924885,17.30699921,64.45800018,47.15100098,17.30699921,17.30699921,82,
2007,04.csv,1,1,6183.344013,75.40663431,75.84249878,13.7691015,51.56499863,113.3050003,61.74000168,51.56499863,51.56499863,82,
2007,05.csv,1,1,2092.420999,25.51732925,23.65100002,13.30484593,7.159999847,50.67499924,43.51499939,7.159999847,7.861000061,81,
2007,06.csv,1,1,263.6469999,3.215207316,2.613499999,2.398701091,0,8.678999901,8.678999901,0.021,0,81,
2007,07.csv,1,1,27.07100008,0.330134147,0,0.591516838,0,2.696000099,2.696000099,0.002,0,29,
2007,08.csv,1,1,10.27799996,0.125341463,0,0.427038816,0,3.013000011,3.013000011,0.001,0,14,
2007,09.csv,1,1,1006.871999,12.27892682,10.41400003,5.681405473,5.361999989,27.91300011,22.55100012,5.361999989,5.361999989,82,
2008,01.csv,1,1,20585.55099,251.0433048,257.0435028,49.54071504,168.8289948,340.2640076,171.4350128,168.8289948,168.8289948,82,
2008,010.csv,1,1,3015.041982,36.76880465,35.70949936,11.16064624,14.63899994,53.18299866,38.54399872,14.63899994,14.63899994,82,
2008,011.csv,1,1,8713.205009,106.2585977,108.7825012,20.87976828,64.60800171,142.6629944,78.05499268,64.60800171,64.60800171,82,
2008,012.csv,1,1,10600.71401,129.2770001,130.927002,43.708754,49.65399933,203.970993,154.3169937,49.65399933,49.65399933,82,
2008,02.csv,1,1,11624.76002,141.7653661,143.0709991,42.34629719,58.4980011,209.3509979,150.8529968,58.4980011,58.4980011,82,
2008,03.csv,1,1,2161.823002,26.36369514,25.58500004,13.58538075,3.280999899,55.56000137,52.27900147,3.280999899,3.280999899,82,
2008,04.csv,1,1,502.5279994,6.128390237,5.727999926,2.651501746,2.00999999,13.19900036,11.18900037,2.00999999,2.00999999,82,
2008,05.csv,1,1,3141.636003,38.31263418,45.44499969,27.49605673,1.136000037,93.14299774,92.0069977,1.136000037,1.136000037,82,
2008,06.csv,1,1,0.947999997,0.011560976,0,0.065435148,0,0.555000007,0.555000007,0.001,0,5,
2008,07.csv,1,1,0.189000003,0.002304878,0,0.014924762,0,0.115000002,0.115000002,0.074000001,0,3,
2008,08.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2008,09.csv,1,1,14.47599991,0.176536584,0,0.516734566,0,2.569000006,2.569000006,0.003,0,16,
2009,01.csv,1,1,8149.521027,99.38440276,100.5900002,23.1694647,60.4070015,138.1000061,77.69300461,60.4070015,60.4070015,82,
2009,010.csv,1,1,6778.103985,82.65980469,77.35649872,25.82985369,43.74499893,150.2089996,106.4640007,43.74499893,43.74499893,82,
2009,011.csv,1,1,2764.078993,33.7082804,34.30599976,5.189089916,22.2310009,43.45399857,21.22299767,22.2310009,22.2310009,82,
2009,012.csv,1,1,13508.54798,164.73839,168.6655045,37.76272978,74.22299957,228.6499939,154.4269943,74.22299957,74.22299957,82,
2009,02.csv,1,1,16230.73899,197.9358414,200.0510025,27.82584906,124.4469986,240.2590027,115.8120041,124.4469986,124.4469986,82,
2009,03.csv,1,1,12928.52106,157.664891,146.4335022,53.62737434,64.23899841,281.131012,216.8920135,64.23899841,64.23899841,82,
2009,04.csv,1,1,4399.365019,53.65079291,56.57400131,11.21617973,29.84600067,70.08399963,40.23799896,29.84600067,29.84600067,82,
2009,05.csv,1,1,8312.829002,101.3759634,91.9355011,39.14620775,44.05199814,195.9579926,151.9059944,44.05199814,44.05199814,82,
2009,06.csv,1,1,477.5690005,5.824012201,3.595999956,4.711063467,1.414999962,18.45599937,17.04099941,1.414999962,2.661000013,80,
2009,07.csv,1,1,12.02100002,0.146597561,0,0.259824841,0,0.906000018,0.906000018,0.004,0,26,
2009,08.csv,1,1,57.9550002,0.706768295,0,1.434202297,0,8.451000214,8.451000214,0.002,0,40,
2009,09.csv,1,1,228.9769993,2.79240243,2.75150001,0.667599588,1.633999944,4.745999813,3.111999869,1.633999944,2.505000114,81,
2010,01.csv,1,1,15471.79398,188.6804143,192.7094955,21.55871391,118.2330017,225.2669983,107.0339966,118.2330017,118.2330017,82,
2010,010.csv,1,1,13968.67499,170.349695,164.2659988,49.09695766,79.51399994,254.4320068,174.9180069,79.51399994,79.51399994,82,
2010,011.csv,1,1,14763.33601,180.0406831,173.8444977,35.76606596,89.86199951,242.6620026,152.8000031,89.86199951,89.86199951,82,
2010,012.csv,1,1,27702.61493,337.8367674,348.2854919,80.17838186,156.8619995,455.5950012,298.7330017,156.8619995,156.8619995,82,
2010,02.csv,1,1,9994.673988,121.8862682,124.5994987,19.46567046,70.85600281,151.7449951,80.88899231,70.85600281,70.85600281,82,
2010,03.csv,1,1,10480.63997,127.8126825,126.9159966,39.15893479,51.66400146,228.0299988,176.3659973,51.66400146,51.66400146,82,
2010,04.csv,1,1,13918.84503,169.7420126,169.2145004,29.20239982,87.75099945,229.3699951,141.6189957,87.75099945,87.75099945,82,
2010,05.csv,1,1,8735.929008,106.5357196,114.4949989,38.96367032,29.95899963,166.8300018,136.8710022,29.95899963,29.95899963,82,
2010,06.csv,1,1,202.1079997,2.464731704,1.620999992,1.687428095,0.643000007,6.881999969,6.238999963,0.643000007,1.353000045,79,
2010,07.csv,1,1,8.323000112,0.101500001,0,0.339903444,0,2.177000046,2.177000046,0.001,0,13,
2010,08.csv,1,1,8.982000061,0.109536586,0,0.387704011,0,2.607000113,2.607000113,0.014,0,13,
2010,09.csv,1,1,18.65900001,0.227548781,0,0.295000669,0,0.985000014,0.985000014,0.01,0,40,
2011,01.csv,1,1,5553.027004,67.71984152,69.7254982,6.631008389,46.12099838,77.36599731,31.24499893,46.12099838,46.12099838,82,
2011,010.csv,1,1,7249.45002,88.40792707,89.48950195,13.07362505,59.56800079,110.5780029,51.01000214,59.56800079,59.56800079,82,
2011,011.csv,1,1,3128.504999,38.15249999,39.72099876,9.393248704,23.65999985,53.58800125,29.9280014,23.65999985,23.65999985,82,
2011,012.csv,1,1,148.982,1.816853658,1.668500006,0.488654187,1.121000051,3.308000088,2.187000036,1.121000051,1.353999972,80,
2011,02.csv,1,1,14177.93,172.9015854,166.684494,27.86590549,105.5169983,230.6199951,125.1029968,105.5169983,105.5169983,82,
2011,03.csv,1,1,32895.02092,401.1587917,395.2949982,90.534888,199.9400024,561.4719849,361.5319824,199.9400024,199.9400024,82,
2011,04.csv,1,1,4085.564001,49.82395123,42.39350128,28.52432102,8.293999672,124.3470001,116.0530005,8.293999672,8.293999672,82,
2011,05.csv,1,1,7785.024994,94.93932919,96.76550293,21.06018867,50.55400085,127.9700012,77.41600037,50.55400085,50.55400085,82,
2011,06.csv,1,1,6182.561996,75.39709752,79.81850052,15.36258268,36.99499893,98.71199799,61.71699905,36.99499893,36.99499893,82,
2011,07.csv,1,1,16.81199969,0.205024386,0,0.786681897,0,5.298999786,5.298999786,0.008,0,12,
2011,08.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2011,09.csv,1,1,475.7520023,5.801853687,6.496500015,5.273112617,0,15.69200039,15.69200039,0.004,0,70,
2012,01.csv,1,1,12145.68101,148.1180611,139.3695068,35.5128855,79.30599976,225.6239929,146.3179932,79.30599976,79.30599976,82,
2012,010.csv,1,1,4701.629,57.33693902,60.89649963,15.93390397,22.92700005,82.16400146,59.23700142,22.92700005,22.92700005,82,
2012,011.csv,1,1,14452.40592,176.2488527,186.2054977,36.83226622,74.17299652,234.9949951,160.8219986,74.17299652,74.17299652,82,
2012,012.csv,1,1,28771.63702,350.8736222,361.7980042,89.46519615,171.7279968,495.5880127,323.8600159,171.7279968,171.7279968,82,
2012,02.csv,1,1,3856.221016,47.02708556,48.88800049,7.731401071,21.04500008,61.7179985,40.67299843,21.04500008,49.67100143,81,
2012,03.csv,1,1,21480.952,261.9628292,276.0514984,51.63739554,130.0769958,348.0329895,217.9559937,130.0769958,130.0769958,82,
2012,04.csv,1,1,13435.09894,163.84267,170.2959976,23.76636313,77.20600128,194.348999,117.1429977,77.20600128,77.20600128,82,
2012,05.csv,1,1,697.6344839,8.507737609,10.08734941,4.624810388,0,14.86170006,14.86170006,0.0014,0,81,
2012,06.csv,1,1,1629.237004,19.86874395,18.59150028,11.94506691,2.065000057,37.00600052,34.94100046,2.065000057,2.065000057,82,
2012,07.csv,1,1,413.5030011,5.042719526,5.665999889,2.941491133,0,10.49699974,10.49699974,0.063000001,0,80,
2012,08.csv,1,1,143.1620002,1.745878051,0.024999999,3.415238906,0,19.61700058,19.61700058,0.001,0,48,
2012,09.csv,1,1,149.1839999,1.819317072,1.64199996,1.289918623,0,4.375,4.375,0.001,0,76,
2013,01.csv,1,1,2679.174006,32.67285373,33.25149918,4.59682922,22.3920002,39.46099854,17.06899834,22.3920002,22.3920002,82,
2013,010.csv,1,1,931.6949965,11.3621341,7.147000074,9.951786895,0,32.1609993,32.1609993,0.003,0,79,
2013,011.csv,1,1,3340.562006,40.73856105,41.80800056,6.886213961,21.20499992,52.17399979,30.96899986,21.20499992,21.20499992,82,
2013,012.csv,1,1,2081.377994,25.38265846,21.33650017,13.50105982,9.708999634,56.5340004,46.82500076,9.708999634,13.74300003,81,
2013,02.csv,1,1,1575.097005,19.20850006,19.96350002,3.909412479,10.33500004,25.44400024,15.10900021,10.33500004,10.33500004,82,
2013,03.csv,1,1,6580.963985,80.25565836,84.10099792,20.4872146,33.375,116.961998,83.58699799,33.375,33.375,82,
2013,04.csv,1,1,3822.023993,46.6100487,43.77750015,18.58733061,14.28600025,91.51999664,77.23399639,14.28600025,14.28600025,82,
2013,05.csv,1,1,2715.506998,33.115939,40.43000031,17.58048363,2.099999905,60.72000122,58.62000132,2.099999905,2.099999905,82,
2013,06.csv,1,1,2414.534004,29.44553663,27.8760004,14.55293833,6.416999817,55.35300064,48.93600082,6.416999817,6.416999817,82,
2013,07.csv,1,1,26.91000004,0.328170732,0,0.580654487,0,2.960999966,2.960999966,0.032000002,0,35,
2013,08.csv,1,1,5.681999959,0.069292682,0,0.294004001,0,2.082000017,2.082000017,0.011,0,9,
2013,09.csv,1,1,2421.329001,29.52840246,33.03949928,8.612222841,8.75,47.53900146,38.78900146,8.75,8.75,82,
2014,01.csv,1,1,3137.092013,38.25721968,37.66600037,14.30152647,10.91699982,69.51599884,58.59899902,10.91699982,10.91699982,82,
2014,010.csv,1,1,1966.156,23.97751219,25.98600006,5.830057967,7.407000065,32.25600052,24.84900045,7.407000065,7.407000065,82,
2014,011.csv,1,1,7345.612972,89.580646,93.50550079,18.51024496,43.12099838,116.7839966,73.6629982,43.12099838,43.12099838,82,
2014,012.csv,1,1,21061.33992,256.8456088,259.2614899,12.57968675,208.9519958,274.071991,65.11999512,208.9519958,208.9519958,82,
2014,02.csv,1,1,23088.698,281.5694878,301.6399994,49.72602194,136.1499939,342.6239929,206.473999,136.1499939,136.1499939,82,
2014,03.csv,1,1,13484.95902,164.4507198,170.7825012,23.43985092,113.5130005,203.5339966,90.02099609,113.5130005,113.5130005,82,
2014,04.csv,1,1,6794.298992,82.85730478,89.97900009,16.57322516,44.35800171,111.711998,67.35399628,44.35800171,44.35800171,82,
2014,05.csv,1,1,1212.492992,14.7864999,14.94950008,7.410123606,2.13499999,30.4489994,28.31399941,2.13499999,2.13499999,82,
2014,06.csv,1,1,11.7339998,0.143097559,0,0.411765306,0,1.860999942,1.860999942,0.054000001,0,13,
2014,07.csv,1,1,209.6110021,2.556231733,0.562000006,4.357160919,0,21.56800079,21.56800079,0.009,0,65,
2014,08.csv,1,1,129.7080008,1.581804888,0.164000005,2.440630194,0,12.06200027,12.06200027,0.001,0,54,
2014,09.csv,1,1,2167.311984,26.43063395,28.14649963,8.455785867,10.05900002,40.5929985,30.53399849,10.05900002,19.17900085,81,
2015,01.csv,1,1,128.0419996,1.5614878,1.672500014,1.078521691,0,4.026000023,4.026000023,0.059999999,0,70,
2015,010.csv,1,1,4168.042976,50.82979239,56.89299965,18.59075225,5.646999836,79.55999756,73.91299772,5.646999836,5.646999836,82,
2015,011.csv,1,1,10397.226,126.795439,134.676506,22.45869218,62.56200027,157.8130035,95.25100327,62.56200027,62.56200027,82,
2015,012.csv,1,1,19560.15199,238.5384389,251.8755035,76.5923014,81.45999908,362.8729858,281.4129868,81.45999908,81.45999908,82,
2015,02.csv,1,1,14000.63302,170.7394271,183.5235062,36.77495633,75.50499725,213.4400024,137.9350052,75.50499725,75.50499725,82,
2015,03.csv,1,1,2034.367003,24.8093537,27.03550053,9.192761188,4.126999855,44.55799866,40.4309988,4.126999855,4.126999855,82,
2015,04.csv,1,1,6816.724991,83.13079257,86.80049896,12.51430397,52.94200134,101.8300018,48.88800049,52.94200134,52.94200134,82,
2015,05.csv,1,1,2990.123018,36.46491486,30.19499969,13.89968942,20.67700005,67.32499695,46.6479969,20.67700005,20.67700005,82,
2015,06.csv,1,1,1109.530996,13.5308658,5.535000086,13.32847323,0,39.96699905,39.96699905,0,0,82,
2015,07.csv,1,1,272.2619988,3.320268278,2.108999968,3.941851091,0,22.86100006,22.86100006,0,2.088000059,80,
2015,08.csv,1,1,41.23999972,0.502926826,0,0.981389485,0,5.335000038,5.335000038,0.017000001,0,31,
2015,09.csv,1,1,58.97899998,0.719256097,0.002,1.299560103,0,6.269999981,6.269999981,0.004,0,41,
2016,01.csv,1,1,22837.09216,278.5011238,294.3800049,68.86904231,124.0080032,395.2260132,271.2180099,124.0080032,124.0080032,82,
2016,010.csv,1,1,22353.52187,272.6039252,281.8244934,58.9786734,147.1849976,357.4989929,210.3139954,147.1849976,147.1849976,82,
2016,011.csv,1,1,9567.016953,116.6709384,120.7754974,17.20100709,74.98899841,142.2310028,67.24200439,74.98899841,74.98899841,82,
2016,012.csv,1,1,16791.00804,204.7683907,211.7789993,55.90565577,75.40799713,295.5390015,220.1310043,75.40799713,75.40799713,82,
2016,02.csv,1,1,4206.167019,51.29471974,51.05550003,14.65313718,16.99500084,76.88300323,59.8880024,16.99500084,16.99500084,82,
2016,03.csv,1,1,23730.57695,289.3972799,312.503006,59.61789383,153.0220032,391.0969849,238.0749817,153.0220032,153.0220032,82,
