,year,month,min,max,mean,median,std
0,1929,3,57.40299988,156.6369934,105.0038411,105.2454987,25.2775007
0,1929,4,39.53699875,203.2579956,110.6434019,110.8519974,43.84560984
0,1929,5,0.964999974,14.39900017,7.170182887,7.034499884,3.982543966
0,1929,6,41.25899887,171.0529938,96.80042695,82.84000015,41.2080955
0,1929,7,0,0,0,0,0
0,1929,8,0,0,0,0,0
0,1929,9,0,2.403000116,0.056439026,0,0.283805729
0,1929,10,2.352999926,9.788000107,6.472573173,6.870999813,1.868929935
0,1929,11,0,0,0,0,0
0,1929,12,97.54599762,302.822998,192.6357928,192.0620041,51.21459138
0,1930,1,129.3079987,350.5150146,225.4883047,214.6559982,61.88516541
0,1930,2,60.63000107,226.2489929,132.5677192,131.0889969,42.13678053
0,1930,3,85.69599915,212.923996,145.7204146,146.097496,32.72764026
0,1930,4,42.97200012,119.9329987,73.74876855,71.89400101,18.38254775
0,1930,5,12.06700039,74.38500214,36.86567062,33.08549976,19.87473714
0,1930,6,0,0,0,0,0
0,1930,7,0,0,0,0,0
0,1930,8,0,18.42000008,2.380012185,1.526499987,2.756015638
0,1930,9,3.400000095,42.47800064,13.82020734,11.48999977,10.10371058
0,1930,10,13.14599991,17.7840004,14.71993898,14.76449966,0.738559349
0,1930,11,52.33599854,211.7169952,130.6517808,127.4475021,42.4091235
0,1930,12,5.652999878,21.90699959,13.82399998,13.69749975,4.183532655
0,1931,1,100.0029984,213.0119934,151.0610122,149.0619965,29.40285806
0,1931,2,55.86700058,141.3849945,107.3715367,109.3395004,24.06089842
0,1931,3,42.0340004,112.9469986,75.14990244,75.23299789,17.43370241
0,1931,4,12.23700047,71.88400269,37.7328049,36.48550034,14.30272424
0,1931,5,24.99799919,56.87799835,37.06636587,36.12549973,9.521814615
0,1931,6,17.37100029,66.41999817,41.60449982,40.66349983,15.50243472
0,1931,7,0,0,0,0,0
0,1931,8,0,6.037000179,0.162548782,0,0.705245626
0,1931,9,0,6.515999794,0.391548775,0,1.414089406
0,1931,10,19.20999908,79.02100372,55.90112209,58.55349922,15.40460832
0,1931,11,62.60900116,207.8070068,137.0052683,133.9309998,37.29563763
0,1931,12,201.1750031,460.3089905,330.5418429,330.5675049,67.52899426
0,1932,1,59.18500137,276.144989,164.9928889,166.5339966,56.86905086
0,1932,2,91.31700134,217.1419983,161.5999753,164.4054947,35.57066319
0,1932,3,21.61599922,56.04100037,37.71787806,37.81150055,8.686114909
0,1932,4,36.01499939,153.003006,85.67628028,83.61199951,26.73152623
0,1932,5,28.11300087,119.3420029,66.01626836,64.82250214,26.36631863
0,1932,6,0.360000014,13.53899956,6.223573171,4.786500216,4.472645136
0,1932,7,0,4.573999882,0.925024387,0.688499987,1.040140321
0,1932,8,0,0,0,0,0
0,1932,9,0,0,0,0,0
0,1932,10,0,0.006,8.54E-05,0,0.000666282
0,1932,11,10.39000034,42.9469986,26.95853654,28.02250004,8.228151733
0,1932,12,70.75700378,141.651001,106.2543175,105.3390007,18.69727013
0,1933,1,122.2030029,322.6019897,211.7637074,207.0404968,54.30873364
0,1933,2,29.95599937,71.89399719,50.24370724,49.7804985,10.66070516
0,1933,3,76.3259964,212.4909973,139.0943298,137.7249985,34.00710576
0,1933,4,4.176000118,41.25099945,18.63608542,18.41699982,9.455423725
0,1933,5,42.5340004,204.177002,112.0565125,105.3514977,44.56791518
0,1933,6,2.295000076,7.842999935,5.135695138,4.967000008,1.846034911
0,1933,7,0,0,0,0,0
0,1933,8,0,15.58600044,0.437902451,0,2.104088957
0,1933,9,0.791999996,21.76799965,9.002975659,8.256999969,5.281114979
0,1933,10,39.44300079,158.7350006,111.7353655,112.8010025,31.69982556
0,1933,11,1.511000037,5.782999992,3.579658533,3.427999973,0.929008079
0,1933,12,168.7539978,346.1459961,272.2844396,282.3000031,43.72971263
0,1934,1,44.6590004,122.1679993,79.78493918,78.29549789,20.66891433
0,1934,2,109.8529968,209.072998,172.6500729,176.0164948,27.87807977
0,1934,3,5.947000027,37.24300003,19.34631715,18.5720005,7.846654423
0,1934,4,6.236000061,34.80799866,19.54006093,20.26500034,6.948262419
0,1934,5,20.62199974,86.47100067,50.02558534,50.64649963,18.98522738
0,1934,6,11.01299953,51.25600052,31.19471963,29.90499973,13.48036027
0,1934,7,0,0,0,0,0
0,1934,8,0,16.25499916,0.593060962,0,2.390945928
0,1934,9,3.736000061,61.25,26.94996327,26.35299969,14.45587402
0,1934,10,19.60700035,96.59400177,71.19993854,78.0739975,19.66934261
0,1934,11,99.86399841,222.7749939,159.3720243,156.6749954,31.34167039
0,1934,12,68.40399933,139.3890076,104.8486097,105.4020004,19.45798909
0,1935,1,133.0709991,313.0150146,221.2539636,222.1069946,46.95215548
0,1935,2,25.12400055,92.59100342,63.83081708,64.46500015,18.35458416
0,1935,3,118.1240005,253.6170044,173.9200367,170.0345001,37.76213237
0,1935,4,161.3309937,448.9819946,292.2164984,295.065506,71.39832056
0,1935,5,6.735000134,36.45800018,19.91456093,18.95600033,7.740069491
0,1935,6,0,0,0,0,0
0,1935,7,0,0.843999982,0.072707317,0,0.18652532
0,1935,8,0,32.51200104,1.225743904,0,4.664110944
0,1935,9,0,0,0,0,0
0,1935,10,36.18899918,91.45800018,72.05192673,74.23699951,14.23789295
0,1935,11,29.6420002,80.0530014,56.6624633,56.73750114,12.70496366
0,1935,12,55.71500015,114.2289963,83.62431694,83.36600113,14.63861737
0,1936,1,138.7819977,519.5150146,320.6989646,317.9824982,98.94910333
0,1936,2,266.2460022,702.1799927,521.0201918,528.8819885,122.8422271
0,1936,3,40.45899963,126.2590027,79.72976838,78.6570015,21.49321987
0,1936,4,48.1590004,127.5780029,81.48737847,80.91699982,19.39512362
0,1936,5,17.76600075,50.06499863,30.65513418,29.03950024,9.112872845
0,1936,6,18.65999985,111.9100037,65.87142675,59.88899994,28.86250738
0,1936,7,0,7.309999943,0.400707314,0,1.236392298
0,1936,8,0,5.964000225,0.088987807,0,0.667401254
0,1936,9,4.321000099,27.9810009,17.77201216,18.34049988,5.006811373
0,1936,10,9.876000404,27.0739994,17.17404878,16.97099972,4.120922249
0,1936,11,3.299999952,10.76599979,6.743621922,6.424499989,1.74237149
0,1936,12,88.22399902,249.0800018,166.8868532,167.2945023,41.57886454
0,1937,1,103.0579987,282.5820007,188.68211,188.2205048,45.59737182
0,1937,2,176.1589966,421.2179871,324.785548,329.0825043,67.25564443
0,1937,3,183.4190063,328.776001,249.1740254,248.0804977,36.96161647
0,1937,4,41.43600082,128.003006,78.17098822,76.15050125,20.09855843
0,1937,5,2.062000036,14.42800045,6.276609738,5.299999952,3.324084268
0,1937,6,9.913000107,48.00699997,28.37329286,25.56299973,12.32785888
0,1937,7,0,17.5909996,0.9537317,0,3.093444068
0,1937,8,0,0,0,0,0
0,1937,9,0,0,0,0,0
0,1937,10,18.84799957,62.51200104,42.30419482,42.54599953,11.85065546
0,1937,11,77.11699677,175.5809937,121.0799024,120.713501,24.05734159
0,1937,12,103.8180008,311.04599,207.5606954,205.710495,57.40183201
0,1938,1,76.93900299,224.397995,147.7016704,148.9994965,38.73340236
0,1938,2,239.0890045,621.6500244,429.895767,425.6135101,98.75781046
0,1938,3,167.6990051,576.0609741,359.6177805,359.9205017,106.5881265
0,1938,4,42.28900146,153.673996,90.25731701,90.04549789,27.58872849
0,1938,5,13.10999966,59.9980011,33.68306103,32.18249989,12.94290823
0,1938,6,0,29.91500092,9.247219487,7.618999958,8.725442232
0,1938,7,0,36.38100052,5.641719497,3.80400002,7.114702593
0,1938,8,0,0,0,0,0
0,1938,9,3.707000017,26.24500084,12.57803658,11.80149984,6.543687996
0,1938,10,34.30899811,126.3929977,85.5320977,84.32299805,25.22909005
0,1938,11,22.36199951,95.22499847,58.63056125,57.83299828,19.6108441
0,1938,12,31.25399971,80.18199921,53.06692703,51.5019989,13.82741
0,1939,1,62.64799881,172.404007,119.0784762,119.3779984,27.9651623
0,1939,2,48.05400085,148.6239929,97.87100001,98.32600021,22.65176689
0,1939,3,80.10399628,159.9799957,119.8078046,120.9775009,19.81273079
0,1939,4,6.462999821,25.17000008,13.945256,13.83699989,5.182589586
0,1939,5,36.19300079,119.4540024,74.87117097,77.32950211,22.28956157
0,1939,6,0,9.376000404,3.396085375,3.286000013,2.741583898
0,1939,7,0,0,0,0,0
0,1939,8,0,3.546000004,0.043780488,0,0.389165462
0,1939,9,11.56999969,116.5660019,53.26912194,47.84499931,29.50277671
0,1939,10,20.16200066,130.5480042,78.49842695,78.29600143,29.64052737
0,1939,11,6.309999943,47.76300049,26.46209744,25.87100029,11.10517769
0,1939,12,29.05200005,77.33399963,56.85025627,59.62100029,11.63329749
0,1940,1,246.8670044,523.0150146,392.3064032,399.7660065,67.43041241
0,1940,2,207.3470001,434.381012,335.1875006,342.0335083,57.69855063
0,1940,3,125.7170029,374.223999,243.0969636,243.1904984,65.30068138
0,1940,4,34.65399933,58.88499832,44.99319495,44.56150055,6.007692636
0,1940,5,10.70300007,28.15099907,18.4943292,17.96850014,4.726847445
0,1940,6,0,7.349999905,1.063195125,0,2.21158691
0,1940,7,0,0,0,0,0
0,1940,8,0,0,0,0,0
0,1940,9,0,21.1079998,7.163304892,6.109999895,6.32623886
0,1940,10,24.5720005,66.53700256,44.48682934,45.22949982,10.24275446
0,1940,11,27.36800003,85.6989975,53.73062173,52.83099937,14.18522625
0,1940,12,212.0829926,437.9719849,325.4736589,323.3455048,60.01065403
0,1941,1,140.9689941,268.0490112,196.9694517,196.3180008,33.58946308
0,1941,2,141.2610016,288.6619873,220.9998779,222.2724991,39.70715457
0,1941,3,89.06199646,190.8690033,132.6193662,131.7560043,28.27815259
0,1941,4,113.8379974,196.7039948,147.8517193,145.9785004,19.59335119
0,1941,5,28.00099945,103.9980011,59.01425599,56.11849976,20.73719207
0,1941,6,0.001,29.40500069,8.552426828,4.296000004,8.49034199
0,1941,7,0,2.691999912,0.053573169,0,0.345441349
0,1941,8,0,6.540999889,0.096865852,0,0.729852875
0,1941,9,0.685000002,19.53499985,9.694292712,9.385000229,5.189328517
0,1941,10,23.50200081,54.08100128,36.87346344,33.93700027,9.489906302
0,1941,11,42.0719986,130.7920074,86.81745097,87.25799942,22.5483113
0,1941,12,172.1069946,503.0969849,330.2592686,325.82901,86.78645013
0,1942,1,143.9290009,379.3460083,263.4410728,265.6805115,62.65042013
0,1942,2,94.66999817,252.5160065,184.9523177,182.2164993,42.4059581
0,1942,3,61.25999832,83.02999878,70.64702439,69.76449966,6.040056822
0,1942,4,133.496994,253.9629974,191.9446469,191.9169998,29.64214753
0,1942,5,62.18099976,230.4440002,141.0945372,138.753006,46.73018163
0,1942,6,0,0,0,0,0
0,1942,7,0,0,0,0,0
0,1942,8,0,7.156000137,0.10785366,0,0.801471225
0,1942,9,0.754999995,5.768000126,2.122243899,1.388999999,1.405928952
0,1942,10,8.359999657,16.35400009,11.77257316,11.68349981,1.81061033
0,1942,11,129.1750031,451.2059937,291.8632686,290.9189911,76.35424357
0,1942,12,78.34200287,238.8619995,157.929256,155.6320038,44.27270449
0,1943,1,170.8150024,529.8859863,338.4400367,330.7255096,96.96396743
0,1943,2,61.80199814,156.4400024,110.4379633,110.5604973,26.20239055
0,1943,3,181.5970001,409.0830078,285.1741327,286.4815063,60.00862825
0,1943,4,59.14599991,109.5810013,81.04736617,82.58100128,11.473955
0,1943,5,3.142999887,28.3409996,15.81747561,17.19900036,7.208942521
0,1943,6,7.53399992,55.55400085,29.14208546,23.32250023,16.98894917
0,1943,7,0,13.06099987,0.553219516,0,2.121273067
0,1943,8,0,0,0,0,0
0,1943,9,0,0,0,0,0
0,1943,10,11.1239996,62.44900131,36.10181704,35.64299965,14.42885145
0,1943,11,25.10499954,57.6780014,41.67752445,41.80650139,6.791337031
0,1943,12,47.80099869,95.91799927,75.78817074,77.07299805,12.15612564
0,1944,1,90.96299744,237.3999939,164.2074142,166.9209976,37.49775368
0,1944,2,168.371994,251.9120026,204.4176221,200.5419998,21.09176622
0,1944,3,41.4469986,139.496994,90.7322317,93.58449936,25.28517967
0,1944,4,64.16000366,156.5350037,111.3503906,110.9145012,21.28591263
0,1944,5,20.00600052,56.18099976,36.89954865,36.71050072,9.700796944
0,1944,6,6.485000134,38.48199844,19.37329271,15.61149979,10.45259339
0,1944,7,0,7.104000092,0.158500001,0,0.894458891
0,1944,8,0,0,0,0,0
0,1944,9,3.232000113,17.00699997,8.417804869,7.370500088,3.621440294
0,1944,10,41.375,98.95200348,65.32012167,62.03949928,13.13046765
0,1944,11,145.1660004,327.269989,242.2351104,239.8955002,46.44174242
0,1944,12,69.47299957,172.098999,122.1534386,123.1084976,27.56004687
0,1945,1,17.79000092,39.56200027,29.01046346,29.60350037,5.529554112
0,1945,2,141.7230072,362.4620056,284.3646222,290.8180084,59.38462648
0,1945,3,102.137001,289.678009,189.9008896,191.0494995,50.47412087
0,1945,4,21.44099998,52.64099884,35.94778075,35.51399994,6.392418526
0,1945,5,26.6079998,110.2750015,62.41659732,60.78650093,22.48805154
0,1945,6,19.30699921,49.02099991,32.31834151,32.09550095,7.066346752
0,1945,7,0,22.64900017,2.261121952,0,4.529792052
0,1945,8,0,23.85199928,0.8632561,0,3.432450245
0,1945,9,0,8.177000046,2.701109759,2.462499976,2.495844895
0,1945,10,69.50499725,210.3320007,143.2598898,137.4394989,37.31329018
0,1945,11,81.02600098,295.4379883,185.1363533,184.6069946,50.0027738
0,1945,12,170.8390045,501.0310059,329.2736459,320.2680054,88.95396466
0,1946,1,22.15500069,108.2659988,61.86190242,61.38500023,24.68070099
0,1946,2,43.79700089,145.7440033,102.7100125,107.8655014,27.21979004
0,1946,3,81.88700104,254.4539948,170.3849883,175.1805038,42.95011427
0,1946,4,3.780999899,21.12800026,9.760341479,8.807499886,4.460054791
0,1946,5,33.45000076,61.17900085,44.30343879,43.16499901,7.745275008
0,1946,6,0,0,0,0,0
0,1946,7,0,18.40500069,1.223121969,0,3.450896974
0,1946,8,0,0,0,0,0
0,1946,9,5.313000202,25.23699951,14.59681705,14.58900023,4.824375456
0,1946,10,18.66500092,86.67199707,57.09746344,57.12099838,19.33212324
0,1946,11,100.1940002,295.618988,193.8251828,188.7619934,52.82183894
0,1946,12,55.0890007,139.4689941,98.51169507,98.42950058,23.22915112
0,1947,1,16.70199966,82.73000336,48.17335385,48.98200035,18.67331637
0,1947,2,52.79100037,101.237999,83.25756078,86.43950272,12.73629042
0,1947,3,96.91400146,272.6170044,185.9118047,191.8724976,43.64230397
0,1947,4,19.59399986,84.36199951,52.71089028,54.06599998,13.94969652
0,1947,5,6.618000031,26.34700012,14.60359761,13.6590004,5.514232642
0,1947,6,13.43700027,49.29800034,33.186195,32.53700066,10.94765953
0,1947,7,0,0,0,0,0
0,1947,8,0,0,0,0,0
0,1947,9,0,1.215000033,0.177353659,0,0.311514062
0,1947,10,93.21900177,230.8300018,170.8602068,164.9059982,37.02761969
0,1947,11,25.1439991,65.89900208,48.27928066,49.22949982,10.49452341
0,1947,12,22.40500069,33.19100189,29.27574388,29.3864994,1.886925099
0,1948,1,24.71800041,156.6909943,89.12730452,89.53450012,35.47830707
0,1948,2,53.47100067,161.3910065,118.4723051,121.6795006,30.75456613
0,1948,3,114.5459976,305.2929993,208.3051461,213.3969955,46.24971932
0,1948,4,112.4240036,429.256012,257.2793285,265.1329956,77.13890574
0,1948,5,66.61399841,90.20300293,79.77695112,80.48150253,4.912083478
0,1948,6,0.782000005,13.32299995,6.20310977,4.851500034,3.365349681
0,1948,7,0,0,0,0,0
0,1948,8,0,0,0,0,0
0,1948,9,0,9.843000412,0.752231714,0,2.041951455
0,1948,10,9.166999817,27.34900093,18.84810983,17.09299946,5.186320744
0,1948,11,22.78199959,109.6900024,58.82813433,55.41600037,20.68136635
0,1948,12,98.9960022,248.2769928,177.5168656,179.1660004,38.6981186
0,1949,1,60.84700012,118.072998,93.66504892,93.375,12.81781174
0,1949,2,63.55899811,197.5019989,136.7380732,135.161499,35.02900022
0,1949,3,177.447998,307.3720093,247.4077926,255.2335052,32.1047152
0,1949,4,0,29.04199982,8.929536542,7.417000055,7.679682685
0,1949,5,14.39000034,73.92299652,38.07410974,34.38000107,18.43234961
0,1949,6,0,0.851999998,0.067621951,0,0.158853715
0,1949,7,0,2.025000095,0.316585368,0,0.457491094
0,1949,8,1.43599999,30.12899971,5.757768285,5.24000001,4.48618739
0,1949,9,0,13.35299969,5.158414609,5.299999952,4.681369284
0,1949,10,0.122000001,21.44799995,6.926817045,6.512500048,4.682473355
0,1949,11,46.63800049,135.4190063,91.63791489,90.0225029,22.81327578
0,1949,12,43.76800156,97.93699646,67.278293,67.05350113,14.32447157
0,1950,1,156.8970032,547.5209961,347.7232806,357.5075073,102.7783969
0,1950,2,79.37999725,152.5590057,126.4469026,130.6309967,18.74359727
0,1950,3,73.72799683,245.0079956,157.0407186,163.0800018,46.48191384
0,1950,4,35.91899872,199.6970062,106.2852071,106.3045006,41.73541028
0,1950,5,15.64299965,79.30500031,45.20378055,46.69850159,17.47011562
0,1950,6,0.037999999,16.6420002,5.656402434,4.271500111,4.387937543
0,1950,7,0,1.052000046,0.026036586,0,0.137373044
0,1950,8,0,0.667999983,0.008146341,0,0.073317071
0,1950,9,9.001000404,19.34900093,14.10412199,14.23000002,1.591040798
0,1950,10,70.50299835,216.9389954,156.0641575,157.3310013,38.49114348
0,1950,11,191.2879944,574.6069946,386.9881945,383.5130005,95.44065244
0,1950,12,143.697998,432.1069946,285.8149137,290.7600098,74.23564185
0,1951,1,120.6490021,354.5559998,241.363292,251.1965027,55.50866813
0,1951,2,67.25499725,164.826004,122.2648416,124.6814995,21.38661969
0,1951,3,43.46500015,181.3269958,107.9474383,110.6450005,33.53948087
0,1951,4,30.0529995,108.3909988,66.20725639,65.11050034,19.88901916
0,1951,5,39.52000046,98.05500031,66.80000003,65.68899918,16.10939656
0,1951,6,0,0.437000006,0.010219512,0,0.056384358
0,1951,7,0,0,0,0,0
0,1951,8,0,7.93900013,0.136792684,0,0.921747844
0,1951,9,0,0.435000002,0.009243902,0,0.055418488
0,1951,10,47.32300186,174.9559937,117.6188535,118.8564987,35.8894343
0,1951,11,83.56700134,249.154007,166.6602557,164.2410049,43.7513674
0,1951,12,161.4140015,483.42099,321.4579509,316.832489,87.22511321
0,1952,1,211.322998,516.3530273,370.8389022,381.2409973,82.2372591
0,1952,2,58.66400146,239.5099945,162.2953781,161.4734955,50.69291018
0,1952,3,131.3710022,271.006012,211.141232,215.4420013,32.83068333
0,1952,4,36.58200073,70.03800201,52.48176826,54.72100067,10.03303789
0,1952,5,7.063000202,38.09400177,23.40106102,22.16499996,7.075668607
0,1952,6,7.493000031,32.27099991,20.87245124,19.10300064,7.458958583
0,1952,7,0,33.6780014,4.471024366,1.62650001,6.270740184
0,1952,8,0,0,0,0,0
0,1952,9,3.944999933,29.23800087,10.97691461,9.631999969,5.929723238
0,1952,10,0,0.192000002,0.002853659,0,0.021408411
0,1952,11,51.50799942,102.7480011,75.2341952,75.85800171,14.67515699
0,1952,12,163.7709961,389.0620117,266.2725238,264.128006,64.47390425
0,1953,1,94.44300079,352.3190002,223.1288782,223.1059952,67.67654536
0,1953,2,0.134000003,12.52099991,4.966378044,3.946000099,3.733444691
0,1953,3,55.52099991,208.6999969,132.6240612,135.6800003,37.03759713
0,1953,4,83.07499695,208.8730011,136.5193782,134.802002,28.96701014
0,1953,5,17.61499977,175.9720001,78.46082957,68.62200165,47.42885348
0,1953,6,11.89500046,58.25899887,39.20220723,39.90999985,13.33032257
0,1953,7,0,20.39599991,1.804231689,0,4.294142149
0,1953,8,0,29.50399971,1.101060974,0,4.222301143
0,1953,9,0,0.002,2.44E-05,0,0.000219512
0,1953,10,17.97200012,64.93000031,43.15385365,44.63599968,11.54117587
0,1953,11,58.84000015,152.1750031,110.6034876,112.3684998,20.71872919
0,1953,12,37.78099823,91.18099976,69.78456116,72.66049957,13.44049481
0,1954,1,79.46199799,267.6960144,173.2520972,176.6194992,50.56362156
0,1954,2,73.95300293,191.6459961,139.4791102,136.4920044,33.21462005
0,1954,3,123.8420029,300.269989,217.5101218,225.9759979,45.07780934
0,1954,4,56.8769989,134.2310028,89.74417105,87.85200119,18.34951603
0,1954,5,10.1789999,18.62199974,14.22719516,14.65750027,2.78239361
0,1954,6,10.47999954,59.34999847,37.05699985,36.50799942,15.76108124
0,1954,7,0,0,0,0,0
0,1954,8,0,5.626999855,0.45014634,0,0.868224281
0,1954,9,0,0,0,0,0
0,1954,10,0.268000007,3.803999901,2.152560971,2.147499919,0.680133165
0,1954,11,74.86799622,126.7060013,97.67914637,95.99399948,11.52429595
0,1954,12,157.4409943,304.151001,234.8406826,235.4104996,35.8292155
0,1955,1,115.9140015,221.1730042,174.0542065,173.5539932,25.02191355
0,1955,2,53.51499939,118.2929993,95.07925587,99.08100128,17.08080908
0,1955,3,8.104999542,72.31600189,34.08917087,32.07799911,17.31976692
0,1955,4,57.89199829,178.1569977,129.0599874,133.5384979,27.72280688
0,1955,5,19.37400055,36.30699921,29.40598779,29.78199959,3.311243698
0,1955,6,0,3.756000042,0.559329272,0,0.888155045
0,1955,7,0,0,0,0,0
0,1955,8,0,5.921999931,0.075756097,0,0.650284519
0,1955,9,5.734000206,13.08300018,8.727731681,8.51099968,1.398160137
0,1955,10,3.875,10.07600021,8.087597545,8.203000069,0.898675548
0,1955,11,45.9659996,158.0149994,103.3140972,103.5265007,29.38197756
0,1955,12,310.6010132,910.8599854,619.4533044,618.7350159,162.6025044
0,1956,1,190.5690002,511.0610046,352.0745487,358.6139984,85.51321069
0,1956,2,61.23199844,137.0859985,103.7054996,104.5499992,19.96499441
0,1956,3,2.743999958,41.54999924,20.45330493,21.12800026,10.65074087
0,1956,4,59.21500015,110.0179977,86.41217041,85.12150192,13.28482167
0,1956,5,52.84500122,195.0870056,119.3908784,123.9025002,41.70632272
0,1956,6,0,4.376999855,1.574585368,1.238999963,1.159881217
0,1956,7,0,23.85000038,1.30282927,0,4.097330656
0,1956,8,0,1.807000041,0.022036586,0,0.198329273
0,1956,9,9.343000412,28.2840004,14.47514639,12.93499994,4.070912735
0,1956,10,41.87799835,185.6950073,114.5828909,108.350502,38.06808191
0,1956,11,0.078000002,6.890999794,3.093048778,2.629000068,1.902948382
0,1956,12,20.10899925,96.61599731,59.6550607,60.1760006,18.85162738
0,1957,1,73.73400116,216.723999,146.5334753,150.2519989,35.82053781
0,1957,2,93.78399658,247.4949951,185.5826097,190.939003,41.63948558
0,1957,3,104.8830032,268.0100098,183.0731829,183.4614944,40.8253883
0,1957,4,60.72200012,92.38300323,78.60403647,80.0870018,6.577124882
0,1957,5,83.19300079,258.7380066,171.1348291,175.0079956,50.2469341
0,1957,6,0.008,11.00399971,6.376463435,6.174999952,3.105327059
0,1957,7,0,7.054999828,0.127463414,0,0.827821506
0,1957,8,0,0,0,0,0
0,1957,9,9.734999657,18.04800034,12.14790242,11.65850019,1.584613902
0,1957,10,31.67499924,78.56500244,55.21818301,54.51849937,12.21164026
0,1957,11,26.37999916,107.189003,69.38731703,68.92350006,18.69900473
0,1957,12,81.84500122,228.9669952,157.8297805,157.5800018,37.28627148
0,1958,1,134.7039948,274.3999939,210.1665242,214.2009964,37.5228407
0,1958,2,185.5099945,370.8519897,290.3520718,295.8760071,52.6643143
0,1958,3,192.9250031,433.6010132,313.3322207,315.8759918,60.37184318
0,1958,4,154.6139984,288.7120056,217.649121,223.949501,30.95943121
0,1958,5,27.45199966,52.47900009,38.70134149,37.54750061,6.750110381
0,1958,6,7.320000172,54.56399918,32.07856105,29.83500004,13.95008674
0,1958,7,0,34.65100098,2.168292686,0,5.993480405
0,1958,8,0,31.70700073,1.663792688,0.460000008,4.486002519
0,1958,9,3.246999979,34.15800095,12.43515852,10.68349981,7.647378964
0,1958,10,3.957000017,8.465000153,6.02940241,6.129999876,1.175592888
0,1958,11,5.278999805,76.87599945,36.80649988,35.29150009,19.64473886
0,1958,12,24.29000092,57.22499847,40.37730489,40.89650154,7.821806076
0,1959,1,140.5209961,305.8420105,230.086329,235.3239975,42.90431995
0,1959,2,121.1900024,276.0180054,208.6978411,213.8740005,45.28052356
0,1959,3,22.24399948,80.72899628,50.21732933,50.55800056,14.45032331
0,1959,4,40.01200104,58.02299881,49.62667079,49.48450089,4.184665097
0,1959,5,0,55.5359993,21.02906096,18.26200008,16.7410326
0,1959,6,0,0,0,0,0
0,1959,7,0,8.644000053,0.201170729,0,1.10690379
0,1959,8,0,12.52000046,1.132439021,0.226999998,2.141753807
0,1959,9,52.64699936,108.927002,73.64285404,70.63450241,13.53506144
0,1959,10,0,0,0,0,0
0,1959,11,0,0,0,0,0
0,1959,12,28.65999985,74.34100342,51.268488,51.29900169,12.15631785
0,1960,1,101.0139999,294.0589905,200.9577803,207.8460007,47.81473552
0,1960,2,100.6940002,354.5960083,246.9327924,248.888504,74.42968932
0,1960,3,68.43800354,256.5539856,150.1391587,149.3805008,43.76943359
0,1960,4,41.81200027,113.2470016,85.45991437,90.81800079,18.71541556
0,1960,5,9.473999977,54.20199966,28.37910984,28.09150028,12.1986698
0,1960,6,0,0,0,0,0
0,1960,7,0,13.88500023,0.617743908,0,2.29891416
0,1960,8,0,0,0,0,0
0,1960,9,0.335000008,8.604000092,4.134231701,4.184499979,1.97313034
0,1960,10,1.404999971,36.65599823,18.45203655,19.31400013,8.588163806
0,1960,11,113.3840027,225.1210022,166.6871224,165.5469971,31.69711603
0,1960,12,31.17099953,95.49099731,61.71753646,61.73699951,16.54972503
0,1961,1,42.63399887,56.95999908,47.51342671,45.98600006,3.297045834
0,1961,2,39.86299896,118.9929962,86.59595159,88.24499893,22.57230784
0,1961,3,81.34700012,236.1920013,149.8109509,150.2574997,39.09318498
0,1961,4,30.34799957,102.939003,66.82909728,71.54850006,17.49987655
0,1961,5,19.56299973,93.90799713,54.06809753,55.04299927,21.82160552
0,1961,6,0.061000001,11.0880003,4.170475622,2.636000037,3.218307809
0,1961,7,0,14.5340004,2.100658531,1.089000016,2.869876673
0,1961,8,0.046,48.0870018,4.917902501,2.61650002,6.996580054
0,1961,9,1.967000008,65.18299866,13.54497557,9.030499935,13.69858514
0,1961,10,3.582000017,54.5359993,26.90452435,25.96000004,13.5083879
0,1961,11,58.57699966,107.4729996,73.78386567,71.23500061,11.24302345
0,1961,12,41.98600006,122.9369965,90.64646358,96.68849945,21.8203151
0,1962,1,43.50600052,115.8339996,84.87381707,88.91249847,18.87692533
0,1962,2,221.4989929,507.3720093,376.4436707,382.6349945,78.67803742
0,1962,3,64.41999817,245.2330017,154.0686945,157.0154953,46.65029678
0,1962,4,20.11000061,67.91300201,47.17689021,51.35449982,10.45682482
0,1962,5,2.387000084,52.58300018,20.60486594,16.47300053,14.61870073
0,1962,6,0,0.882000029,0.020670732,0,0.12732837
0,1962,7,0.57099998,15.55799961,4.833414631,3.804499984,3.957977304
0,1962,8,0.074000001,8.527999878,2.502280487,2.298499942,1.231544807
0,1962,9,0,4.514999866,0.685036589,0.001,1.07527035
0,1962,10,169.7310028,342.2149963,288.5957083,295.970993,44.65389201
0,1962,11,17.99600029,65.06700134,40.35620724,39.94350052,11.27562235
0,1962,12,65.77100372,136.4620056,105.9995122,109.5964966,16.26576629
0,1963,1,47.38100052,219.3399963,124.2763659,119.4435005,52.78622338
0,1963,2,109.4059982,263.9790039,199.7706226,201.9990005,46.7113662
0,1963,3,109.0630035,239.0899963,176.7470487,176.8320007,31.30653219
0,1963,4,129.0319977,396.2860107,245.3436958,238.3144989,68.68886468
0,1963,5,29.67900085,127.9580002,78.66413442,80.54499817,27.40591871
0,1963,6,1.863000035,34.13999939,14.32432928,12.22100019,9.775132672
0,1963,7,0,0,0,0,0
